id	filename	md5	size	state
3a66a46e-7928-4127-acb5-e143bec85550	unc.edu.bf46c30c-14fa-4e2a-a013-4e84f24eb63b.2136714.bt.exon_quantification.txt	7302a23ad5aed6e655cef9f15e2da59a	12833069	live
3aa00e0a-533b-4a15-86d5-e7c64acfd3d5	unc.edu.3c6d1cda-258e-42f4-ad31-16069e437ac3.2246724.bt.exon_quantification.txt	31024879b4bb5d0679760ca15146903f	12002133	live
3bb07b75-38c4-4790-b408-c41a9d2e745c	unc.edu.c07b7746-e340-4679-99bb-531c2d93b4e5.1758910.bt.exon_quantification.txt	ad510bd6aa4f6024fb1a8c67d13c64c4	12926483	live
3c34aeb1-8fb5-4903-bdaf-2abf4b7670f5	unc.edu.4d8fe8a9-7bf2-4c95-8aae-f43baeab5826.2234099.bt.exon_quantification.txt	f1437c7be19414454dca9183a62959da	12596639	live
3ce1f15d-06a7-42bd-8a38-fd638d316b3b	unc.edu.9d5f0b9f-ff36-4a80-8472-412d0ec803c5.2268107.bt.exon_quantification.txt	68d307e9167b077936e939fc7bf56fb1	12586432	live
3d1187b5-38d8-4d03-94c3-c438996746ca	unc.edu.2bd35c12-2701-45c4-a6ea-981667028597.1756226.bt.exon_quantification.txt	072ce8189b4b926b3e5ad6f70ba9b9e9	12896531	live
3d726db3-85f7-4d87-88f7-c107ee9e69b6	unc.edu.2c178e64-b87b-4887-b599-cc928e45db86.1773649.bt.exon_quantification.txt	6d3a4ca907a535844ee1467c186ad8eb	12690394	live
3db5fb0c-10e0-46bb-a4ab-09901f36c6dd	unc.edu.2099f0da-0318-4b94-a418-d6e6cf65454b.2394510.bt.exon_quantification.txt	0636d5bdc284f1b076fd2394b17a6554	12607773	live
3de51be1-efad-409c-8a3c-97b84068fd3e	unc.edu.3447e7c9-5d79-4cc0-9e00-6c8552565597.2177269.bt.exon_quantification.txt	baff18360e610bec6a1553cf0a949c87	11900033	live
3de66430-652d-47f4-9509-df3babb94cb0	unc.edu.823142ae-3165-44fd-bdd8-b54acef6897f.2456660.bt.exon_quantification.txt	8013ce247beb145021fad3b317550b5d	12770168	live
3eb20617-119e-4d9c-be6e-aad042c90a96	unc.edu.104e14d3-f1d5-443f-88fd-6d67c98b1eff.1749590.bt.exon_quantification.txt	e2942fb8d4284056ad2d350aefa6cf80	12571610	live
3ed523ef-00a3-4e48-94f1-e7f4415d75bf	unc.edu.d268f4e1-937a-40a8-b058-a87949bedd8b.2136782.bt.exon_quantification.txt	d88b1f246168be965ed453a9f4e23844	12750335	live
3f496bac-19d3-4d9c-adc7-79dcb937843d	unc.edu.abef0f85-b339-476f-bc5b-faded3ad6cf7.2485127.bt.exon_quantification.txt	bd47d8e8772d2ec413f5000ff2e97ef4	12729173	live
3fbbccd1-6992-4b65-b997-69f26a789f10	unc.edu.d593d47e-581a-4da3-bb3a-648b2bfb4cae.2484645.bt.exon_quantification.txt	2ad75d9664c871479189fc5fac2fd3bd	12823515	live
40305e38-6838-4358-8495-cfe985dfa56b	unc.edu.c84acacb-d7ab-481e-8462-94693fdf5980.2394597.bt.exon_quantification.txt	0d8f264117e6682ccbde2adfabf9e4eb	12654881	live
408e56e1-13fe-4344-8fac-75c260501b8e	unc.edu.b081b1a5-2ab9-401b-a892-83e1d51ade54.1749941.bt.exon_quantification.txt	59541acd0ca1b1d03bad27d7da340975	12833248	live
41f99607-71fe-4bdc-be9b-40b3dbadee61	unc.edu.095f3c80-890e-4529-816c-306daf614ec2.1754977.bt.exon_quantification.txt	7343c72e4b1d60e7514216362fce9909	12748147	live
41fce8bb-3e0e-41fe-889f-c0c4478fa609	unc.edu.bc2bbaca-4bd5-4a3d-a93a-ebc1bc9f4d5f.1871190.bt.exon_quantification.txt	000ca5cb51cbf4c9ca87349274abc73b	12678541	live
43d8446a-6382-4b1b-9a9b-3d68b643c95e	unc.edu.6970283b-3673-49bc-9b2b-bd268140327f.1756143.bt.exon_quantification.txt	e61ec30674b1cfda056fb0df38d6d8b2	12967559	live
4531e6d2-aea2-4336-be38-f853627aad72	unc.edu.1747f562-8e96-47e6-96ab-26f34d54b4bd.2615467.bt.exon_quantification.txt	af11eb181221149808697af6c24f360d	12188373	live
46416ebf-9439-470c-8212-910249752e8e	unc.edu.212f9e63-ba39-4765-8522-86833312f8db.2615597.bt.exon_quantification.txt	4cef1ffebb40683d65e78dc0b4e36715	12697883	live
46429f08-df53-45b1-b7e9-7ce609ba8f87	unc.edu.edc61caa-7008-45ba-b69b-8998ad510549.2167297.bt.exon_quantification.txt	f41f18fd63f18597662b88e6de811496	11864913	live
46a6bedf-f8e0-44c4-9aeb-fea66b244be3	unc.edu.49e0744c-4f4c-4cac-bc4e-2a11f1cf6a45.2412524.bt.exon_quantification.txt	6a5e7b568063942b38992a2ed6fae117	12668178	live
46b76403-db19-45dc-aff5-e22b5505d548	unc.edu.2ccc0221-155e-47b1-ace4-6c78bfc5d4a4.2172453.bt.exon_quantification.txt	5f59194cf084b8c94de563ca2dfa41b5	12376831	live
477b998f-cd88-4fee-99b8-95e23aa703f7	unc.edu.4eaaf094-c0d8-476e-ba5b-7d9861c1dd5b.2456375.bt.exon_quantification.txt	bc8c7a3ea9119619742aae7a927512dd	12769307	live
47844ea9-803f-409c-b6c9-10feba27a1bd	unc.edu.23e9edc6-a5ab-4dca-9243-a40e69d65615.1756610.bt.exon_quantification.txt	be11474073f0f1f10a2a64f3dceea2f3	12768390	live
47e41470-5b1e-4b68-9636-47df6010cf70	unc.edu.297e88ae-4a8d-4021-825a-8a7d7e2f71d1.1755657.bt.exon_quantification.txt	621dc4389b290e5248fc821230aa315a	12771637	live
47eb5fab-15cf-4180-a5d3-03104297e8e3	unc.edu.9c1dbf62-a42a-4a60-84bb-98715d9a4b60.2612343.bt.exon_quantification.txt	c5ce3a1a2bbbf6648bbfbe0fa09bc169	12812087	live
47f910b3-241e-4779-8868-9f930ed9a68c	unc.edu.df9ee925-86bc-4ccc-b308-0c7d6d1d4fd7.1753528.bt.exon_quantification.txt	02091adde905917233ec9c6945a21df3	12822427	live
48892f2c-e853-4a55-af66-d2e96baa4e4b	unc.edu.bb36bff9-44fd-4f93-a82f-8c23658c335c.1758701.bt.exon_quantification.txt	1da1b325aa7e60c640ee9eeb78adf342	12789011	live
48b98707-d8b1-4fc7-b286-5eb298b0d828	unc.edu.c1188eb0-1e8b-4451-b9bc-312f33bb9fd3.1756134.bt.exon_quantification.txt	0b4dc48c353e335a0559d9f57d1167b2	12835083	live
49029d13-9dab-4116-a1d6-c849421643ca	unc.edu.e311b8ad-1c32-4ccc-8e42-f7a8bae8b7d9.2315471.bt.exon_quantification.txt	14f79f888dc0b8a76ad2d7eb8165f998	12773123	live
49bd23a7-4ec8-465c-b5db-0c5e6fbb1246	unc.edu.7e787a16-e77d-46eb-8666-7489349b5c82.1755026.bt.exon_quantification.txt	1f854cef8cf56708e0e299ffc7987ff2	12682578	live
49ee1a10-1292-426e-8c7d-126cd1314188	unc.edu.4866c074-094a-4432-8d23-825fd698eeda.2456656.bt.exon_quantification.txt	b89800bb347f0c6db1e2d87f155b483b	12629588	live
4a93660c-839b-4616-9f59-44318bed640b	unc.edu.79d5f928-67b2-4db0-b018-a52889200dd3.2136590.bt.exon_quantification.txt	b0e38979edb4ac27df27f9071b792c6a	12669636	live
4ae294a0-4d42-4834-8dcf-c923f6010767	unc.edu.8d250084-d374-4ec4-994b-6c5f9c0f1a14.1756241.bt.exon_quantification.txt	31b52402f9662d9de635b8ddcb5390d4	12878923	live
4af6e98f-aaa7-4f94-a870-5d7bdc4d3290	unc.edu.b4d87462-1fc4-4ee4-b905-c2919ebceb33.2392248.bt.exon_quantification.txt	07afa4f52bb2f4a48c0c60c666c0de6b	12863733	live
4b3f028a-b30f-40cc-b093-8fcf479271c4	unc.edu.a88b498e-6e56-4d49-b11d-827ad2b29b5d.1753484.bt.exon_quantification.txt	7ce01f7063b6fcced0f7501d6d47f3c8	12660768	live
4b684534-3641-40c5-82e9-5817b91f705e	unc.edu.20f7a673-eb82-4bfc-a757-096b2fc3f98b.2484641.bt.exon_quantification.txt	b298af1a787720eb953de81019d587c4	12670979	live
4bc16979-11e4-428e-8121-90b1f3310f22	unc.edu.e95f79a8-15ea-4b95-9f8e-b63ada04c51e.1755724.bt.exon_quantification.txt	435fff95a5648cd83d1b3535c10f2e3b	12799143	live
4c1aa904-fa52-45d7-bb10-482b2092afc6	unc.edu.4351923f-0818-42f3-9869-6963bcd2e98d.1878183.bt.exon_quantification.txt	3c1af2492b88172e64c932c49ea949e0	12537302	live
4c50f753-3a0e-453c-b696-87a04a838b30	unc.edu.93dcc430-967c-4410-97ec-c3c814d9b826.2614496.bt.exon_quantification.txt	afafd14c9a890366b592f0dd96270af4	12915072	live
4ce41e60-5c6a-4e15-afd4-3b2a85d4a327	unc.edu.01d4c289-6d85-4119-86f5-bcf3de30d0f7.1753232.bt.exon_quantification.txt	eb4bf75ca50576da12c1277696b2b789	12965735	live
4d1a2004-e7de-43a9-81ef-77ffb04af14a	unc.edu.731721fa-4ced-445d-855f-e4ded85f9726.1755015.bt.exon_quantification.txt	a903d2bdc77e109f01411eff76689ba3	12868263	live
4efe1cf5-64e2-4644-afc1-16f5d2111f94	unc.edu.b896a143-8a90-424e-9124-45edb6f3f26d.1751224.bt.exon_quantification.txt	470d5d1d4346546b0c41ce6fd1aab77f	12934540	live
4f197f0e-25aa-4fd6-8362-313a44348b0b	unc.edu.e3d00d08-5395-48b0-bd95-0c945e2a33fe.1888885.bt.exon_quantification.txt	b30bb56b9cb0590782238b9b4028121b	12732613	live
4f7b7d2e-1ab5-4ed1-b5fd-6c2f2f7bdaff	unc.edu.2345f76d-8250-4586-a15a-633ac5abc070.2387288.bt.exon_quantification.txt	1d9711e67dbf49834659145ddf1e31b1	12801443	live
506fabbf-2872-4206-9f6d-e060119170d5	unc.edu.ae50d91a-35e2-4b18-8089-b18844a63b5e.2403960.bt.exon_quantification.txt	ca9a21da1c6f86a2fd40121c27cea561	12689558	live
5172c652-2505-433a-99d3-fb210d72b76c	unc.edu.12e19460-da9a-4ff4-8664-801e7f8829b7.1755401.bt.exon_quantification.txt	de244ee025e1a09bb448f16812fb7a05	12806752	live
517d84a4-1e6a-44f6-8177-b6b60f0296c5	unc.edu.46993591-8ffa-4e54-ba85-d013a7c190c9.2598130.bt.exon_quantification.txt	8aac1ee04618164586ab7036aff50c83	12437836	live
5219f278-6340-4e4f-b80a-304815c61e10	unc.edu.08fc16b8-f635-4e11-9ee7-afc7e3ea084c.2598908.bt.exon_quantification.txt	64014909d9f48c3561e24f39f6a8d86f	12757856	live
5249fecf-d8e6-4b32-bb2c-09ef6b6ee0bd	unc.edu.788e9097-8705-44e4-a7c7-7fbb75f7f9e2.2176758.bt.exon_quantification.txt	474a40359abb7e738078161e7cd14d84	11501046	live
527d0e32-9f63-4bc0-ba0c-204f04a837de	unc.edu.d2f9c79e-127a-4e53-869d-3ff6b2baf0aa.2615786.bt.exon_quantification.txt	91ff7c8ec91fcf336026e5052b9fb22b	12290002	live
529f1622-f6f5-4fe8-802e-9a00eca51b03	unc.edu.bd991045-7c0f-404b-b9e6-63086f9c816f.2479987.bt.exon_quantification.txt	2ca8beca89ec13d772baee08bd4a2937	12773208	live
52a32616-af32-4c1c-a540-d99525914a30	unc.edu.f2ad4c22-c476-44af-a8ca-dffcae313ae2.1760296.bt.exon_quantification.txt	18fc0639f03e03333b7cb33ccfea7a32	12611272	live
52d545ca-6a38-4104-9c7f-d8ad52e4408d	unc.edu.139abcca-ef3c-4520-9829-ebf4915d6b92.1783345.bt.exon_quantification.txt	d10adcca60b6933dea8b0ea1534d7237	12758429	live
53157a9d-4484-49f6-a6ec-640e10640e6b	unc.edu.65592ca4-9afc-462c-86ee-a5f352aeb1f0.1753049.bt.exon_quantification.txt	26431c4928c0aae947622045cc96a32f	12699131	live
5322d33a-abf7-4281-8015-4010ccc931da	unc.edu.a9e18d77-7074-49d6-b686-fa7d3463d156.2136547.bt.exon_quantification.txt	f44af8732d537928435a09b12566d610	12643701	live
5334f576-f3b3-4e06-a05e-1163b9e7a35b	unc.edu.4ca3b9ec-cd21-46fc-9a44-05d5225f0c57.1889009.bt.exon_quantification.txt	a737aa738f01699d3d5d33303e1afa26	12790221	live
53cfafe1-a65e-4259-a8ac-d0fe6ad37c1f	unc.edu.b23ad2ad-d6d2-4e5a-96d7-424cd506a180.2616170.bt.exon_quantification.txt	bcd29947ea58e67d6dd80512da1a1321	12890895	live
546136e5-bfca-4148-ab58-6c820ae637e0	unc.edu.8d4a6058-e687-4bb7-afdc-e9936fdc49b1.2479988.bt.exon_quantification.txt	3268a539ed00fb8122e2b9ae6a18299d	12827034	live
54d44a8c-5c71-4b8d-a581-cbe6c9dcabbf	unc.edu.effc8583-559f-4e01-bd93-11b39d95a290.2456659.bt.exon_quantification.txt	2da85347677e4545233595543ec275bd	12611304	live
5595e1ca-b99b-4043-8dce-ee276c7b3a67	unc.edu.7c626639-ebbc-472b-8ad0-239068f6d4e8.2620773.bt.exon_quantification.txt	99389501af7340f2d1a1154e044e7130	12455537	live
55a24a71-3514-4510-a27a-adc937053cd7	unc.edu.692c9e12-4ebc-43e2-a520-6e22b6b4e8ed.2615861.bt.exon_quantification.txt	f34031765d6769107cba93b95de41619	12816090	live
568b4d3f-7ce7-4a20-880c-ea38d6c4c14d	unc.edu.776e6a2e-e939-4c92-b8dc-000c91bf5f64.1754992.bt.exon_quantification.txt	4c53280ca10bffca01d57b9128f1138e	12833480	live
571041c9-eeb6-4df8-90b2-e83b46c8b8fe	unc.edu.3be6c54c-f606-4eba-8242-8dff705fa2d0.2137483.bt.exon_quantification.txt	500e5a6993b6e7fb29a384d94d1acc7c	12668652	live
584b7a0f-9aad-4241-b80f-3c5b8c0bc8e5	unc.edu.6a2c4d22-f7b6-4e0a-bd71-a669786da5b1.1758490.bt.exon_quantification.txt	efc8b2e58099ef9e857fa30e287cb69b	12279441	live
588eb38f-159c-46d0-901f-fa2b3541f672	unc.edu.6f5b0c12-0853-49c8-8421-58faa14b3955.2174736.bt.exon_quantification.txt	94c659b3c00e51fb8aaaa06bc26def0a	12265066	live
58a0a11d-f9a2-4296-b334-4c317e567181	unc.edu.5330437a-0b3d-4249-9c70-a5f967f989de.1897910.bt.exon_quantification.txt	33ff1bedbe8f51e7f47ec64c061ce92e	12674425	live
58be1abe-79f2-4ea9-8407-988d3f611369	unc.edu.617f26fb-18d8-44dc-8ced-bf3a32428fc9.2391797.bt.exon_quantification.txt	8b1b99b082332373339d498f49f5f68e	12606822	live
58ebe306-c206-4d00-9472-a62db9d6b2c9	unc.edu.eecb9837-09fc-4e99-93d3-d3686c9783da.2394803.bt.exon_quantification.txt	34ab76f756cab4cec68f4c6cf2deaf48	12716912	live
58f2afaf-596c-4a87-a4ca-67e96dfb4b7b	unc.edu.acd9261f-37cf-44ca-86c4-e42d88d86b6c.2060636.bt.exon_quantification.txt	23f27b26a213961a7c3f91b1977aef6f	12520527	live
58f51eab-da12-4aa6-8f3c-655926f6503b	unc.edu.ca36f013-1f5d-41f4-85a5-2b8a149a5cfa.2392084.bt.exon_quantification.txt	38dd330d0417d25cc759ffb558d94cef	12725087	live
594482ae-3e05-4055-8541-c4aaa88583a4	unc.edu.9cbe4eef-89aa-453e-b22b-1c1256bf3c51.1760294.bt.exon_quantification.txt	a72cedfa5466eb7dfb608b4e485a30de	12564515	live
59e54afb-89ab-4549-9e1e-05abcffe8340	unc.edu.8f9b3818-5334-4aa0-9ad1-22bca0afb925.1756605.bt.exon_quantification.txt	812ee31c8bf50c5382531a8557c4fdb0	12710688	live
5a04c2ef-1606-49b4-bd82-d909ffd3c52f	unc.edu.9bf3daf6-37b4-4dea-92e9-6ed6e54f69f6.2247208.bt.exon_quantification.txt	eae49355332463d3f2fce7f83a268ec0	12844396	live
5aa17c88-da12-4465-bece-e9f64439e3fa	unc.edu.79169be4-6386-4c36-9330-c56b6c9e6ebd.2485512.bt.exon_quantification.txt	8ab7bb67e6b8d76c60ee5c29c9ba88a9	12862342	live
5aa74eb2-6b1c-46bc-bcf6-3d2e62ced2f5	unc.edu.0514988e-85d3-4ce1-a860-39bd5ac19660.2486361.bt.exon_quantification.txt	b1780bde330f66f0a70cb0f96b514a7f	12771992	live
5ac4b47a-e2d8-4aa7-8761-6179d03c0894	unc.edu.f01339fa-0c8b-440f-98d2-9f7365e0cc9b.2386735.bt.exon_quantification.txt	d62be8f4333a0477a23db9970c8ba72e	12596836	live
5bb41839-41bd-4e2a-943c-47bcead4c9c4	unc.edu.aabc18c1-ba2e-40a8-b564-eb97b2a188f8.1760131.bt.exon_quantification.txt	e7ea4e7b69275cbbadb8c223cbc24671	12734880	live
5bcb166f-3278-4d4b-b4da-6850d8b6f884	unc.edu.31f4a718-276b-4bf1-a61b-b6d946a91c32.2614643.bt.exon_quantification.txt	92e36591c2d987c1100c9c43180c4ac1	12958062	live
5bd63dd9-4c5b-4d16-a4ce-cb90b2afc832	unc.edu.038600cd-c0ca-4de4-9539-570f7b960793.2044784.bt.exon_quantification.txt	89a7685d3d12ca801dd1f516147bab7f	12695479	live
5c9f2dcf-5a48-4689-9bba-ccf7b5243488	unc.edu.28ebf50e-d63f-439e-8e16-4a815eccb465.1756625.bt.exon_quantification.txt	715ada875fe585cd4874c39aa9f8a317	12943200	live
5d1263fe-f2b3-4fd6-bd46-a08f118581af	unc.edu.580772bc-57d8-4be2-ad7f-e4d0a8d754a4.2604211.bt.exon_quantification.txt	c79876d25f05100e28c11614422a12f3	12564709	live
5e3b96e0-26e3-446f-9c2c-0ee9a4744ae7	unc.edu.9584ae14-c30b-421b-8975-b5b1bb94a465.1760293.bt.exon_quantification.txt	4585e536f0587cedff5037184ff0e8e7	12788926	live
5e55382e-98a8-46d3-9d74-f7960ebcfecc	unc.edu.0c4495e4-b826-45ee-9ad3-873266b4585b.1752772.bt.exon_quantification.txt	dfba26c11aab7eaaec35cb065d502f4d	12894832	live
5e5db677-718d-407e-b1e0-3e41989c85c1	unc.edu.c3d6c3bb-8882-4033-855e-f164c03799cd.2484187.bt.exon_quantification.txt	84b66d541abb12e263c85b5b1c45d2d1	12681766	live
5e901253-dc22-48a6-9219-e92b1aca5a9a	unc.edu.bb77b27a-0450-4874-b46f-ab9505681648.1753574.bt.exon_quantification.txt	12064395d196a8143dff306764766cec	12938585	live
5ea62e20-91c9-47db-8647-e8dc3fd5760e	unc.edu.244e1006-d5b9-46cb-8478-8a4591fdb6be.2402652.bt.exon_quantification.txt	21c1330623b16934b0da9cfd989f83fb	12819218	live
5edcbb4d-98d2-4f54-af7e-4d1438d42342	unc.edu.b805e5e4-4d99-46c8-b308-11cac572ac42.1749951.bt.exon_quantification.txt	8e920e480587bcbc7cd255e1483557b8	12795595	live
5f1cf018-6675-40f7-a40b-61bd173008a9	unc.edu.d139f13a-72aa-4bd8-bee2-c60c6bb016f2.2268173.bt.exon_quantification.txt	69f835110e1379172c10c9feac353ab6	12383615	live
5fbfc58f-96f6-4b2e-b901-2d18d1950406	unc.edu.239d5e7e-5fb5-4df3-ae6b-a5a06ee296ae.2394518.bt.exon_quantification.txt	17c4b0e361fcb325d08a510ade3b5b77	12719960	live
5fc3a2dd-b52e-4adc-ac14-535aee9ae295	unc.edu.c88d608d-79c7-41af-a3b3-e27b413cba28.1756201.bt.exon_quantification.txt	5ee4ee31da2c154c8a27201b014a993c	12819232	live
60afe768-44f8-409c-96fa-7c59281da507	unc.edu.1b8f8f6d-a1c4-43b3-ae29-7fb64e512b83.2137755.bt.exon_quantification.txt	f90bc294b654cc1ac8292ba3b5a8123f	12037810	live
60b4d110-55b7-4726-9794-22eb99e460a8	unc.edu.2faac3f0-67e2-433a-ad56-c43e794c7fee.2235578.bt.exon_quantification.txt	9a26d2793cfeb6f0e3dc519785c7564c	12732344	live
60e95daa-9193-449f-9f8e-3de1325b410c	unc.edu.024fc1c9-4502-4293-a555-9bb7e5536f45.2602835.bt.exon_quantification.txt	db9495be171aa350262b775aae13ed46	12664870	live
61891c0a-45c4-449f-b52b-f6251d0a6236	unc.edu.55753ec3-4f9f-439b-908f-43e4053ca8cb.2173894.bt.exon_quantification.txt	b7d2f1ade4f8f1923fe1bd622902e43d	12371299	live
6199acd9-c565-435c-b6c8-ff17a480b76d	unc.edu.7e0203fd-e55d-4d05-9877-6b502250ffc3.2412089.bt.exon_quantification.txt	7ec9d5d7853deb2492aee5bce4cc1607	12451513	live
61ff54a6-b370-4d6b-9167-d2f527966dce	unc.edu.5eef1fb4-f7a7-4e33-bb83-5f589f9a4642.2613329.bt.exon_quantification.txt	55f0d3875c4bac558a5f645b1055ea08	12321407	live
62e5a488-a815-47dd-8f9b-091937d841f1	unc.edu.27357b4d-5d44-4c5e-bb80-0d5f68c3db8e.1756597.bt.exon_quantification.txt	212dd92a9c2bbf3315de5c9b357fa6ae	12669634	live
62f52b92-ffb2-422c-a3e9-39975dca8432	unc.edu.f8cdc431-ee4c-4337-975f-eb380faebb8c.1756232.bt.exon_quantification.txt	27c4b1a56140f82dfe0afc0fb56873d1	12739050	live
641238fa-d25f-42ea-ba3b-0525d6003c79	unc.edu.f7aad847-52aa-4dc8-8ea5-6f1a4f47e2aa.2386957.bt.exon_quantification.txt	875c410b9b32166b329376e2363738d8	12693671	live
6567f55d-6bce-4c9f-b226-8b3511142a2a	unc.edu.1d913abe-aadd-498f-9b1d-7d3746ae315c.2323614.bt.exon_quantification.txt	449fdf2331795d2a045b32c4d2798452	12644702	live
658ad025-59cb-466c-acde-00eb464fb203	unc.edu.450b68b9-573f-4921-93b6-8a57ff9a7263.1968773.bt.exon_quantification.txt	8c5f7ea73ec2bcfb55e06ca22a82c9bf	12696027	live
66185279-e81c-4468-9e90-621685f4bc16	unc.edu.131d97b1-b0d3-41d1-8fba-aaaa9eabdf9d.2044787.bt.exon_quantification.txt	c3be4d9906407cef40dca18463bbe34a	12408534	live
670791a0-6f68-497e-9c99-b8dac0e30486	unc.edu.0b02de77-8d04-4be6-87db-0f0506ee5e54.2403805.bt.exon_quantification.txt	babade84995c84dfcea71ccb43434af2	12785580	live
6713af18-5c76-4765-9b53-90653897640d	unc.edu.e74de9a3-6dd4-42b7-b92c-eba3e3827bed.1755738.bt.exon_quantification.txt	25e4e64e5be2e9aed2274bdeb3469e56	12886997	live
671664e5-bfff-45f3-b1eb-cccc49a49a90	unc.edu.cff667cc-724f-4f8a-96c0-cdd6512805a2.2412083.bt.exon_quantification.txt	1ae298cd252d1f9bae0b340057ae259a	12344699	live
67612ccc-165d-4c91-8ac8-744a72d99658	unc.edu.b353ec8f-70d1-40a6-bf94-12662bd11146.1749952.bt.exon_quantification.txt	15873656982188216008922a0e1e066e	12906881	live
67d3e79c-34e2-49a4-a066-c67b3a3a5c78	unc.edu.285a1a43-5494-49f4-95bb-671ebc1a953a.1755699.bt.exon_quantification.txt	50a0ab5ad2aadf1d28c54b52720ddc1f	12750298	live
684626f8-a985-4f05-b913-44c9fd509133	unc.edu.de7d6e8a-7408-4011-be1a-52e3cc9fa61b.2403959.bt.exon_quantification.txt	093dc8b571a6c7e9ac2deee294fe2245	12893446	live
6a07b537-486e-4169-9dfc-e1ec2669f5a2	unc.edu.26c39f49-cf54-41d6-8c46-c089f4a57002.1758491.bt.exon_quantification.txt	272c3ecb816f5179dc8544f471e248c7	12773470	live
6a38a614-57c3-495b-b4af-fbb3fdd57294	unc.edu.52371577-673b-43b9-ae0b-5dd12bd2dc32.2604212.bt.exon_quantification.txt	0abee2aec93d7dea97c72ece12f72a91	12771331	live
6aa9880f-b9e3-4e5f-9b89-280af31135c5	unc.edu.fc25b041-1fcb-456b-8e55-28b74a32ab91.1984410.bt.exon_quantification.txt	011915752f00d56d2d760bdc5e6a3ec0	12451025	live
6b10c104-1a3c-4de6-80f0-4c001f5e72b8	unc.edu.8a7c238f-3e35-4156-b84d-44a95f8653bc.2519767.bt.exon_quantification.txt	d86127f42db711b7bc7684b1b468c6eb	12696536	live
6b41dd75-894a-4783-9f65-9fdd7e981d09	unc.edu.8778e5a4-d61f-4fe0-a917-1f8036f85907.2615145.bt.exon_quantification.txt	42e4c3f0c82615fe47825d3576e2a14e	12800108	live
6b6a3ad6-3aa2-4d69-9f4d-3b890baeb6c1	unc.edu.63cd2e90-2a03-406a-a094-b855c02b0c04.1756630.bt.exon_quantification.txt	3488bf47232cc637532eeeb198faf7c2	12783320	live
6ce65450-b5d8-429c-953a-31a7569e0ae0	unc.edu.7e9f1df1-e76f-45a0-9f1b-9a0cbd626430.1753501.bt.exon_quantification.txt	81d8a573cc8ecf7d22cf32c0ea0c310a	12790514	live
6e5da32c-3181-48b8-a445-8f5302c0ca29	unc.edu.af080299-4f21-42bb-8477-8d7414cdaf9f.2615468.bt.exon_quantification.txt	cfb4b1077568a4f4ba174c7100435b7b	12613322	live
6f0705e4-17a6-4e67-95a2-a01c4d857e2c	unc.edu.e5b8a092-0e86-4003-9ba6-112006161e93.2457435.bt.exon_quantification.txt	63ef40a311f001dcaac1f06a677464b4	12701798	live
6f07fc41-7c71-4a13-bb14-48af7ced7f39	unc.edu.2ff3af27-d43b-4707-a337-0ff988ac2763.1755012.bt.exon_quantification.txt	b5662204aa040ec0a0e489930dbd166e	12729453	live
6f4dd037-0a8c-4524-88f6-be1e2c2dcb56	unc.edu.f46d3930-be89-420e-b0b7-ffad2c8149e7.2315535.bt.exon_quantification.txt	36fcf1bded73756edd8266fa0ee85f63	12813475	live
70e64703-9d2e-42c1-ba46-e6874faf58c9	unc.edu.c672c2b4-da56-4584-9126-4d59b5cecc1b.2613627.bt.exon_quantification.txt	af1dae5e58ec82546b260ecf885c573b	12767890	live
711bd8cb-b1f1-4db3-a973-91d46243a9a1	unc.edu.8083711c-418c-49d4-9717-0e494b50103e.2614389.bt.exon_quantification.txt	207d7d9d95933acbaf3733fcebb08ecc	12796731	live
71efe285-5aba-490d-b86b-7c93c61d677e	unc.edu.7aa49ecf-9e25-4166-9ed2-487c41f1066c.1758496.bt.exon_quantification.txt	22105e4f4d16b26d6a780369cc5785e0	12660245	live
72c6790f-a1ed-438a-a338-ab7540f722c1	unc.edu.7adcdf73-3ad3-4da7-ab27-2888f1d4f53a.2403401.bt.exon_quantification.txt	4ff5124a66fd4b48ba181db524d506a4	12775937	live
73f863bd-bd31-405d-b40f-66d58021e52c	unc.edu.817b51f3-fa06-4c82-956e-220b4396d30b.2167229.bt.exon_quantification.txt	d3e9e8f4739886798496462043fb8d26	11823217	live
748c671a-296b-4999-91ea-f2653ed80f5b	unc.edu.aa86654d-003d-4190-b2bc-f4b40f77474f.2381632.bt.exon_quantification.txt	66bc515ca3fe7d4fc1635138aa48c237	12441480	live
74b80f95-a27d-4d51-b54a-e5469a2f0d3c	unc.edu.5ce29b9f-3b54-45a6-96e1-ddc3494e6141.1755425.bt.exon_quantification.txt	ac679871d5d09372d529da0121836c84	12768271	live
74de287b-394b-4417-855f-42b793056ded	unc.edu.d992a3c1-fe30-4d15-a4e6-4e250e834da2.2613169.bt.exon_quantification.txt	de902eba2d31fbbe26197cb983f1bbd2	12780826	live
74fcff68-a2cc-4fb7-a5ff-e3c1acbdee0f	unc.edu.0eb9fc91-e56d-496b-9ecf-683a4d4d6fa1.2172258.bt.exon_quantification.txt	af11ae38621fc1f525cba4dfcb04de08	12467751	live
755e7ece-4aa9-45ab-a6de-80c85d293d09	unc.edu.2d669bc4-fb4b-4db9-b6a3-f54dde950056.2394756.bt.exon_quantification.txt	e4dd029a2bcad7943832dee4660b30d8	12493804	live
7607f346-3bf5-40f9-9d9c-39402c5eddad	unc.edu.ecb89f0a-31a4-428f-b2be-f882d55a146c.2397265.bt.exon_quantification.txt	29a79b8442f4c90466377bd1abf0f141	12690821	live
